,type,numNodes,numEdges,sampnodes,sampedges,Samplingrate,ActualDensity,SampledDensity,ActualCommunitysize,SampledCommunitysize,actualmodularity,sampledmodularity,Lcommsize_act1,Lcommsize_samp1,Lcommsize_act2,Lcommsize_samp2,Lcommsize_act3,Lcommsize_samp3,Clustcoeff_act,Clustcoeff_samp,diameter_act,diameter_samp,ks_deg,pval_deg,ks_cc,pval_cc,ks_pg,pval_pg
417,RE,3000,674775,2996,202431,0.299997777,697.6058537,210.3052838,11,69,0.239306301,0.238889515,752,758,750,744,750,741,0.38530543,0.171527661,4,5,0.387111704,0,0.718499592,0,0.007603471,0.999994407
418,RE,3000,674775,2993,202431,0.299997777,697.6058537,209.4711068,11,68,0.239306301,0.238454968,752,752,750,750,750,737,0.38530543,0.169452928,4,5,0.386841408,0,0.723468266,0,0.010813342,0.994764418
419,RE,3000,674775,2994,202431,0.299997777,697.6058537,210.3976608,11,68,0.239306301,0.237936273,752,755,750,742,750,741,0.38530543,0.170770196,4,5,0.3879332,0,0.717731302,0,0.009203073,0.999577547
420,RE,3000,674775,2995,202431,0.299997777,697.6058537,210.1624266,11,71,0.239306301,0.237051874,752,753,750,751,750,741,0.38530543,0.170581469,4,5,0.38898887,0,0.726490766,0,0.009150807,0.999619314
421,RE,3000,674775,2993,202431,0.299997777,697.6058537,209.7007874,11,74,0.239306301,0.238916844,752,756,750,748,750,727,0.38530543,0.170707722,4,5,0.385096002,0,0.721322318,0,0.009143223,0.999626333
422,RE,3000,674775,2997,269910,0.4,697.6058537,279.5649606,11,48,0.239306301,0.239048034,752,756,750,752,750,743,0.38530543,0.216320565,4,5,0.300782783,0,0.557343064,0,0.008689356,0.999862256
423,RE,3000,674775,2996,269910,0.4,697.6058537,279.1322957,11,52,0.239306301,0.239031389,752,751,750,748,750,743,0.38530543,0.215870663,4,5,0.299684468,0,0.56272754,0,0.009322652,0.999464109
424,RE,3000,674775,2997,269910,0.4,697.6058537,279.8982387,11,51,0.239306301,0.238943309,752,754,750,752,750,750,0.38530543,0.216137852,4,5,0.300444111,0,0.5711654,0,0.008585919,0.99989296
425,RE,3000,674775,2998,269910,0.4,697.6058537,279.1337958,11,49,0.239306301,0.238407433,752,752,750,751,750,747,0.38530543,0.215573886,4,5,0.299517678,0,0.56372528,0,0.006730709,0.999999875
426,RE,3000,674775,2995,269910,0.4,697.6058537,279.5496559,11,47,0.239306301,0.238666028,752,753,750,752,750,751,0.38530543,0.215465419,4,5,0.29958542,0,0.563528871,0,0.006836394,0.999999788
427,RE,3000,674775,2997,269910,0.4,697.6058537,279.2782694,11,51,0.239306301,0.237851605,752,754,750,752,750,742,0.38530543,0.21595184,4,5,0.300108108,0,0.557286722,0,0.009367367,0.999415464
428,RE,3000,674775,2999,269910,0.4,697.6058537,279.9604743,11,51,0.239306301,0.23894529,752,755,750,750,750,745,0.38530543,0.216629064,4,5,0.299915527,0,0.562022567,0,0.008541514,0.999903878
429,RE,3000,674775,2998,269910,0.4,697.6058537,279.2031098,11,56,0.239306301,0.239639476,752,749,750,747,750,744,0.38530543,0.216473009,4,5,0.30119791,0,0.565063968,0,0.007662886,0.999993055
430,RE,3000,674775,2996,269910,0.4,697.6058537,279.8702065,11,49,0.239306301,0.237426236,752,755,750,750,750,747,0.38530543,0.217082343,4,5,0.30100356,0,0.559377861,0,0.008984424,0.999731062
431,RE,3000,674775,2997,269910,0.4,697.6058537,280.1966236,11,38,0.239306301,0.237920314,752,758,750,755,750,738,0.38530543,0.21667644,4,5,0.298775776,0,0.558877262,0,0.008821488,0.999812394
432,RE,3000,674775,2995,269910,0.4,697.6058537,280.1142857,11,42,0.239306301,0.23881273,752,753,750,751,750,750,0.38530543,0.216312797,4,4,0.298623261,0,0.565902681,0,0.011277129,0.99112885
433,RE,3000,674775,2994,269910,0.4,697.6058537,279.2109912,11,48,0.239306301,0.239786237,752,753,750,751,750,749,0.38530543,0.216863794,4,5,0.300519038,0,0.563499859,0,0.008682031,0.999865358
434,RE,3000,674775,2997,269910,0.4,697.6058537,279.807136,11,51,0.239306301,0.2388179,752,755,750,752,750,744,0.38530543,0.216169992,4,5,0.299103103,0,0.556408882,0,0.008291959,0.999950471
435,RE,3000,674775,2996,269910,0.4,697.6058537,278.9522882,11,48,0.239306301,0.239072353,752,752,750,751,750,746,0.38530543,0.216180256,4,5,0.301370717,0,0.553014099,0,0.007181575,0.999998942
436,RE,3000,674775,2995,269910,0.4,697.6058537,280.3545279,11,45,0.239306301,0.238033801,752,750,750,748,750,748,0.38530543,0.216911572,4,5,0.301297162,0,0.568908108,0,0.008980523,0.99973375
437,RE,3000,674775,2998,269910,0.4,697.6058537,279.9279455,11,45,0.239306301,0.238943398,752,750,750,750,750,748,0.38530543,0.216327869,4,5,0.298166555,0,0.566906026,0,0.006847899,0.999999773
438,RE,3000,674775,2996,269910,0.4,697.6058537,279.1601563,11,47,0.239306301,0.238693312,752,753,750,749,750,749,0.38530543,0.216053812,4,5,0.299366266,0,0.559916495,0,0.008967067,0.99974098
439,RE,3000,674775,2997,269910,0.4,697.6058537,279.3153327,11,58,0.239306301,0.238405928,752,754,750,749,750,747,0.38530543,0.216326774,4,5,0.299795462,0,0.552682385,0,0.007274942,0.999998426
440,RE,3000,674775,2995,269910,0.4,697.6058537,279.6634051,11,50,0.239306301,0.239541382,752,754,750,752,750,745,0.38530543,0.21612175,4,5,0.30029271,0,0.555069183,0,0.007258765,0.999998536
441,RE,3000,674775,2998,269910,0.4,697.6058537,279.5335335,11,53,0.239306301,0.23923406,752,760,750,757,750,750,0.38530543,0.216656962,4,6,0.299516567,0,0.56573454,0,0.008216811,0.999959807
442,RE,3000,674775,2999,337387,0.499999259,697.6058537,349.0662824,11,35,0.239306301,0.238919929,752,756,750,753,750,751,0.38530543,0.256501361,4,5,0.230261643,0,0.420834899,0,0.008532622,0.999906014
443,RE,3000,674775,2999,337387,0.499999259,697.6058537,349.0680729,11,34,0.239306301,0.23966524,752,753,750,750,750,748,0.38530543,0.256700017,4,5,0.230238079,0,0.41888189,0,0.009367789,0.999413262
444,RE,3000,674775,2996,337387,0.499999259,697.6058537,348.6203523,11,32,0.239306301,0.239340767,752,759,750,752,750,749,0.38530543,0.256714712,4,4,0.230715621,0,0.424152863,0,0.007317757,0.999998129
445,RE,3000,674775,2999,337387,0.499999259,697.6058537,349.1552063,11,34,0.239306301,0.239729911,752,754,750,750,750,749,0.38530543,0.257038336,4,5,0.231262421,0,0.414800144,0,0.007542181,0.999995499
446,RE,3000,674775,2998,337387,0.499999259,697.6058537,349.6503906,11,36,0.239306301,0.238995507,752,754,750,752,750,745,0.38530543,0.256973745,4,4,0.230189904,0,0.413940763,0,0.006535246,0.999999957
447,RE,3000,674775,3000,337387,0.499999259,697.6058537,349.185257,11,38,0.239306301,0.238868505,752,755,750,754,750,750,0.38530543,0.256726569,4,5,0.23,0,0.419197515,0,0.008333333,0.999944198
448,RE,3000,674775,2999,337387,0.499999259,697.6058537,349.4105058,11,38,0.239306301,0.239083022,752,754,750,752,750,751,0.38530543,0.2571815,4,5,0.230595087,0,0.419214777,0,0.006783595,0.999999836
449,RE,3000,674775,2999,337387,0.499999259,697.6058537,349.0143266,11,35,0.239306301,0.239572302,752,751,750,749,750,748,0.38530543,0.256670974,4,5,0.229904413,0,0.414539315,0,0.007607647,0.999994283
450,RE,3000,674775,2997,337387,0.499999259,697.6058537,349.3267717,11,37,0.239306301,0.238421321,752,750,750,750,750,747,0.38530543,0.257151198,4,5,0.229778445,0,0.417723773,0,0.007365365,0.999997729
451,RE,3000,674775,2998,337387,0.499999259,697.6058537,349.0115385,11,36,0.239306301,0.238621742,752,755,750,754,750,744,0.38530543,0.256710126,4,5,0.230859907,0,0.42268638,0,0.008183456,0.999963466
452,RE,3000,674775,3000,337387,0.499999259,697.6058537,348.948891,11,37,0.239306301,0.239434883,752,754,750,749,750,746,0.38530543,0.257356292,4,5,0.232333333,0,0.426662025,0,0.007333333,0.999997988
453,RE,3000,674775,2999,337387,0.499999259,697.6058537,349.5375723,11,39,0.239306301,0.239096388,752,754,750,750,750,749,0.38530543,0.256454641,4,4,0.22859342,0,0.420704577,0,0.007498722,0.999996174
454,RE,3000,674775,2999,337387,0.499999259,697.6058537,348.6192795,11,35,0.239306301,0.239446968,752,752,750,748,750,745,0.38530543,0.256234009,4,5,0.231263421,0,0.417492433,0,0.006830499,0.999999791
455,RE,3000,674775,2997,337387,0.499999259,697.6058537,348.7514451,11,35,0.239306301,0.240621671,752,756,750,751,750,751,0.38530543,0.256715398,4,5,0.231452786,0,0.422586199,0,0.006605272,0.999999937
456,RE,3000,674775,2995,337387,0.499999259,697.6058537,349.8152069,11,34,0.239306301,0.23859714,752,752,750,751,750,749,0.38530543,0.257503072,4,4,0.230642181,0,0.416078715,0,0.006904285,0.999999703
457,RE,3000,674775,2999,337387,0.499999259,697.6058537,348.5607656,11,31,0.239306301,0.239515141,752,751,750,751,750,748,0.38530543,0.257366962,4,4,0.23059442,0,0.416876768,0,0.007206958,0.999998811
458,RE,3000,674775,2999,337387,0.499999259,697.6058537,350.0078355,11,41,0.239306301,0.238660455,752,750,750,748,750,747,0.38530543,0.257571979,4,4,0.233596088,0,0.422990463,0,0.007123374,0.999999172
459,RE,3000,674775,2998,337387,0.499999259,697.6058537,349.34714,11,40,0.239306301,0.23959823,752,754,750,753,750,753,0.38530543,0.256546585,4,5,0.230857016,0,0.417405445,0,0.00818101,0.999963723
460,RE,3000,674775,2998,337387,0.499999259,697.6058537,349.6873786,11,35,0.239306301,0.23923561,752,749,750,749,750,748,0.38530543,0.256680253,4,4,0.230525239,0,0.421219899,0,0.00710785,0.999999229
461,RE,3000,674775,2996,337387,0.499999259,697.6058537,348.9089128,11,30,0.239306301,0.23744227,752,757,750,750,750,749,0.38530543,0.257032043,4,4,0.233389853,0,0.422635693,0,0.007833556,0.999987626
462,RE,3000,674775,3000,404865,0.6,697.6058537,418.7442308,11,27,0.239306301,0.239163458,752,754,750,750,750,748,0.38530543,0.291908225,4,5,0.172666667,0,0.295980097,0,0.006,0.999999999
463,RE,3000,674775,2998,404865,0.6,697.6058537,418.423301,11,28,0.239306301,0.239567831,752,755,750,754,750,750,0.38530543,0.29196395,4,4,0.171507894,0,0.289404966,0,0.006142984,0.999999996
464,RE,3000,674775,2999,404865,0.6,697.6058537,418.2005842,11,21,0.239306301,0.240478694,752,756,750,751,750,751,0.38530543,0.291306386,4,4,0.171908859,0,0.291966302,0,0.007250861,0.999998569
465,RE,3000,674775,2997,404865,0.6,697.6058537,418.9078431,11,27,0.239306301,0.239162534,752,750,750,750,750,747,0.38530543,0.291909065,4,4,0.170059393,0,0.294898856,0,0.006752753,0.999999861
466,RE,3000,674775,2999,404865,0.6,697.6058537,418.5454545,11,28,0.239306301,0.239328682,752,755,750,749,750,748,0.38530543,0.292412371,4,4,0.171242414,0,0.297907714,0,0.006849617,0.99999977
467,RE,3000,674775,2999,404865,0.6,697.6058537,418.5194553,11,36,0.239306301,0.239283949,752,750,750,748,750,748,0.38530543,0.292020522,4,5,0.172241303,0,0.292173543,0,0.005792598,1
468,RE,3000,674775,3000,404865,0.6,697.6058537,419.3516161,11,30,0.239306301,0.238999233,752,752,750,751,750,748,0.38530543,0.292943895,4,4,0.172,0,0.288042089,0,0.007666667,0.99999293
469,RE,3000,674775,2997,404865,0.6,697.6058537,418.5608569,11,27,0.239306301,0.238710076,752,752,750,750,750,749,0.38530543,0.291562695,4,5,0.170724725,0,0.289630189,0,0.007081415,0.999999317
470,RE,3000,674775,3000,404865,0.6,697.6058537,418.8551859,11,30,0.239306301,0.238825798,752,752,750,751,750,751,0.38530543,0.292251194,4,4,0.172666667,0,0.298909383,0,0.006,0.999999999
471,RE,3000,674775,2999,404865,0.6,697.6058537,418.6962525,11,28,0.239306301,0.239824772,752,755,750,754,750,747,0.38530543,0.291830249,4,5,0.17124197,0,0.289686357,0,0.00670768,0.999999889
472,RE,3000,674775,2998,404865,0.6,697.6058537,419.2822502,11,25,0.239306301,0.239765465,752,753,750,752,750,751,0.38530543,0.292726929,4,4,0.172152101,0,0.292663009,0,0.005480543,1
473,RE,3000,674775,2998,404865,0.6,697.6058537,419.0541586,11,27,0.239306301,0.238959551,752,755,750,750,750,749,0.38530543,0.292413117,4,5,0.173816544,0,0.287166865,0,0.007786969,0.999989356
474,RE,3000,674775,2996,404865,0.6,697.6058537,419.0059172,11,27,0.239306301,0.239416346,752,752,750,749,750,748,0.38530543,0.292774346,4,5,0.171347575,0,0.287114304,0,0.006491322,0.999999967
475,RE,3000,674775,2999,404865,0.6,697.6058537,418.9803922,11,29,0.239306301,0.238449335,752,753,750,751,750,751,0.38530543,0.291901884,4,4,0.171908859,0,0.289972311,0,0.005567634,1
476,RE,3000,674775,3000,404865,0.6,697.6058537,419.2059113,11,33,0.239306301,0.238771185,752,753,750,753,750,746,0.38530543,0.292519252,4,5,0.173,0,0.288555395,0,0.008,0.999978777
477,RE,3000,674775,2999,404865,0.6,697.6058537,418.2965854,11,28,0.239306301,0.239366785,752,751,750,750,750,748,0.38530543,0.291933457,4,4,0.169908192,0,0.294977316,0,0.007240858,0.999998628
478,RE,3000,674775,2997,404865,0.6,697.6058537,418.8828125,11,25,0.239306301,0.240110978,752,753,750,750,750,745,0.38530543,0.292201917,4,4,0.170370037,0,0.290889061,0,0.006494161,0.999999967
479,RE,3000,674775,3000,404865,0.6,697.6058537,419.1475728,11,31,0.239306301,0.238576844,752,755,750,753,750,750,0.38530543,0.291910115,4,4,0.173666667,0,0.294301971,0,0.006666667,0.999999911
480,RE,3000,674775,2999,404865,0.6,697.6058537,419.2470817,11,29,0.239306301,0.238952458,752,751,750,749,750,749,0.38530543,0.292458752,4,5,0.171567523,0,0.28834848,0,0.006089474,0.999999998
481,RE,3000,674775,3000,404865,0.6,697.6058537,418.4213592,11,33,0.239306301,0.239392996,752,754,750,752,750,746,0.38530543,0.291301391,4,4,0.172666667,0,0.293030075,0,0.007333333,0.999997988
482,RE,3000,674775,2999,472342,0.699999259,697.6058537,488.4191033,11,25,0.239306301,0.239088625,752,754,750,753,750,745,0.38530543,0.322746322,4,4,0.120259976,0,0.188233471,0,0.005573413,1
483,RE,3000,674775,2998,472342,0.699999259,697.6058537,489.2122409,11,18,0.239306301,0.239500687,752,752,750,752,750,749,0.38530543,0.323048152,4,4,0.122449411,0,0.192570697,0,0.005705359,1
484,RE,3000,674775,2999,472342,0.699999259,697.6058537,488.3288201,11,22,0.239306301,0.23907502,752,754,750,753,750,750,0.38530543,0.322157465,4,4,0.120901523,0,0.188934405,0,0.005827053,1
485,RE,3000,674775,2999,472342,0.699999259,697.6058537,488.5247813,11,20,0.239306301,0.23983635,752,752,750,751,750,751,0.38530543,0.32274546,4,4,0.122225631,0,0.188806063,0,0.006790486,0.99999983
486,RE,3000,674775,2999,472342,0.699999259,697.6058537,488.3163065,11,22,0.239306301,0.23954539,752,757,750,751,750,749,0.38530543,0.322064877,4,4,0.12289252,0,0.194939744,0,0.00595932,0.999999999
487,RE,3000,674775,2999,472342,0.699999259,697.6058537,488.7111111,11,23,0.239306301,0.238819391,752,755,750,751,750,749,0.38530543,0.322782482,4,4,0.122558853,0,0.189820283,0,0.006198511,0.999999995
488,RE,3000,674775,2998,472342,0.699999259,697.6058537,488.5366795,11,20,0.239306301,0.239134535,752,754,750,749,750,748,0.38530543,0.322244695,4,4,0.122784968,0,0.188484835,0,0.006080498,0.999999998
489,RE,3000,674775,2999,472342,0.699999259,697.6058537,488.6263208,11,20,0.239306301,0.239119947,752,753,750,751,750,750,0.38530543,0.322972317,4,4,0.121891964,0,0.183653168,0,0.006422919,0.999999978
490,RE,3000,674775,2999,472342,0.699999259,697.6058537,488.7478092,11,23,0.239306301,0.23898077,752,754,750,753,750,748,0.38530543,0.32295597,4,4,0.122891297,0,0.189234917,0,0.006233633,0.999999993
491,RE,3000,674775,2999,472342,0.699999259,697.6058537,488.5581854,11,23,0.239306301,0.238869369,752,755,750,751,750,750,0.38530543,0.322991723,4,4,0.122225631,0,0.187232247,0,0.00623041,0.999999993
492,RE,3000,674775,2999,472342,0.699999259,697.6058537,488.4990215,11,23,0.239306301,0.23938112,752,752,750,752,750,750,0.38530543,0.32256167,4,4,0.124237857,0,0.187647606,0,0.005566856,1
493,RE,3000,674775,2998,472342,0.699999259,697.6058537,488.2759961,11,20,0.239306301,0.240369141,752,752,750,751,750,750,0.38530543,0.322014539,4,4,0.121473871,0,0.189900916,0,0.006326662,0.999999988
494,RE,3000,674775,3000,472342,0.699999259,697.6058537,488.1936759,11,24,0.239306301,0.238980547,752,754,750,753,750,749,0.38530543,0.322710168,4,4,0.122333333,0,0.1874835,0,0.005333333,1
495,RE,3000,674775,3000,472342,0.699999259,697.6058537,487.8381503,11,25,0.239306301,0.23900196,752,753,750,751,750,750,0.38530543,0.322419648,4,4,0.123333333,0,0.190868696,0,0.006333333,0.999999987
496,RE,3000,674775,3000,472342,0.699999259,697.6058537,488.5498548,11,21,0.239306301,0.238724366,752,751,750,750,750,750,0.38530543,0.322520518,4,4,0.123,0,0.185312494,0,0.005666667,1
497,RE,3000,674775,2999,472342,0.699999259,697.6058537,488.6364532,11,18,0.239306301,0.23865217,752,752,750,750,750,748,0.38530543,0.322809105,4,4,0.120927198,0,0.185646049,0,0.005775147,1
498,RE,3000,674775,3000,472342,0.699999259,697.6058537,488.5237633,11,23,0.239306301,0.23888047,752,755,750,752,750,749,0.38530543,0.32276789,4,5,0.122,0,0.187464269,0,0.005666667,1
499,RE,3000,674775,2999,472342,0.699999259,697.6058537,488.1270772,11,20,0.239306301,0.240210041,752,752,750,751,750,748,0.38530543,0.322736447,4,4,0.121903523,0,0.189937854,0,0.006517395,0.999999961
500,RE,3000,674775,2998,472342,0.699999259,697.6058537,489.2011776,11,20,0.239306301,0.239136308,752,752,750,751,750,749,0.38530543,0.322562576,4,4,0.120100289,0,0.190591614,0,0.007177452,0.999998955
501,RE,3000,674775,3000,472342,0.699999259,697.6058537,489.271665,11,20,0.239306301,0.238815546,752,751,750,751,750,750,0.38530543,0.323069188,4,4,0.120333333,0,0.191730577,0,0.008,0.999978777
502,RE,3000,674775,2999,539820,0.8,697.6058537,558.1946903,11,17,0.239306301,0.239067227,752,753,750,750,750,749,0.38530543,0.348142252,4,4,0.079879627,9.75E-09,0.107369123,1.89E-15,0.007215627,0.999998766
503,RE,3000,674775,3000,539820,0.8,697.6058537,558.64,11,20,0.239306301,0.239226609,752,752,750,751,750,748,0.38530543,0.348622778,4,4,0.077333333,3.23E-08,0.108287374,1.11E-15,0.005666667,1
504,RE,3000,674775,3000,539820,0.8,697.6058537,559.0077369,11,17,0.239306301,0.23861371,752,753,750,749,750,748,0.38530543,0.348043142,4,4,0.078666667,1.73E-08,0.113278556,0,0.006333333,0.999999987
505,RE,3000,674775,3000,539820,0.8,697.6058537,558.472973,11,17,0.239306301,0.239182323,752,756,750,752,750,750,0.38530543,0.348082314,4,4,0.079666667,1.08E-08,0.110036679,3.33E-16,0.005,1
506,RE,3000,674775,3000,539820,0.8,697.6058537,558.4320154,11,15,0.239306301,0.239641488,752,751,750,751,750,751,0.38530543,0.348213568,4,4,0.078666667,1.73E-08,0.103630719,2.07E-14,0.005666667,1
507,RE,3000,674775,3000,539820,0.8,697.6058537,558.560472,11,19,0.239306301,0.238975003,752,753,750,751,750,749,0.38530543,0.34795784,4,4,0.077333333,3.23E-08,0.107319518,2.00E-15,0.006,0.999999999
508,RE,3000,674775,2999,539820,0.8,697.6058537,558.5622568,11,19,0.239306301,0.239811942,752,750,750,750,750,749,0.38530543,0.348440631,4,4,0.077901078,2.49E-08,0.106977954,2.55E-15,0.005756363,1
509,RE,3000,674775,2999,539820,0.8,697.6058537,558.0723363,11,17,0.239306301,0.239323944,752,752,750,750,750,749,0.38530543,0.348068938,4,4,0.078212404,2.15E-08,0.106893489,2.66E-15,0.005565633,1
510,RE,3000,674775,3000,539820,0.8,697.6058537,558.511811,11,18,0.239306301,0.239184991,752,751,750,750,750,749,0.38530543,0.348138761,4,4,0.079333333,1.26E-08,0.108631274,8.88E-16,0.005333333,1
511,RE,3000,674775,3000,539820,0.8,697.6058537,558.7231969,11,14,0.239306301,0.239106029,752,752,750,751,750,749,0.38530543,0.348460663,4,4,0.077,3.77E-08,0.108964162,6.66E-16,0.006666667,0.999999911
512,RE,3000,674775,3000,539820,0.8,697.6058537,558.1476378,11,16,0.239306301,0.239286855,752,752,750,750,750,750,0.38530543,0.347843142,4,4,0.079333333,1.26E-08,0.109302612,5.55E-16,0.005,1
513,RE,3000,674775,3000,539820,0.8,697.6058537,558.6028986,11,16,0.239306301,0.238815993,752,751,750,750,750,750,0.38530543,0.348196189,4,4,0.077666667,2.77E-08,0.107097469,2.33E-15,0.004,1
514,RE,3000,674775,3000,539820,0.8,697.6058537,558.0372184,11,15,0.239306301,0.238940656,752,754,750,752,750,749,0.38530543,0.347820771,4,4,0.077666667,2.77E-08,0.107035679,2.44E-15,0.005,1
515,RE,3000,674775,2999,539820,0.8,697.6058537,557.7718121,11,15,0.239306301,0.239307523,752,752,750,750,750,749,0.38530543,0.34797149,4,4,0.077567634,2.91E-08,0.105977065,4.77E-15,0.005784373,1
516,RE,3000,674775,2999,539820,0.8,697.6058537,558.754386,11,14,0.239306301,0.239194959,752,755,750,752,750,750,0.38530543,0.348357287,4,4,0.078544404,1.84E-08,0.109829,4.44E-16,0.005203957,1
517,RE,3000,674775,3000,539820,0.8,697.6058537,558.8995122,11,19,0.239306301,0.239048675,752,752,750,751,750,749,0.38530543,0.348288149,4,5,0.078666667,1.73E-08,0.103701234,1.97E-14,0.006333333,0.999999987
